wd_id,line_id,linewd,word,lex_id,tag,old_wd_id,TT lemma,syntag,syntag2,lemma,textlineid,synfunc,syllabified
292,50,1,ki,ki,PROCON,1173,qui_S,Qux,Qux,qui,408,s,C/V\
293,50,2,faisoit,faisoit,VER,1174,faire_+CM,Vfin,Vfin,faire,408,,C/V\.'C/V\
294,50,3,samblant,samblant,NOM,1175,semblant_*+IT,N,N,,408,,C/V\.'C/V\
295,50,4,de,de,PRE,1176,de_+S,Pre,Pre,de,408,,C/(e)\
296,50,5,bataille,bataille,NOM,1177,bataille_+IT,N,N,,408,,C/V\.'C/V\.C/(e)\
297,51,1,et,et,CON:coord,1192,et_S,Crd,Crd,et,410,,/V\
298,51,2,orendroit,orendroit,ADV,1193,orendroit_CI,Adv,Adv,orendroit,410,,/V\.C/V\.'C/V\
299,51,3,s',s',PRO:pers,1194,soi1_S,Prn,Prn$$,soi,410,,C/\
300,51,4,est,est,VER,1195,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,410,,/V\
301,51,5,mis,mis,VER,1196,manoir|metre|mettre_M|CIM|M,Vpp,Vpp,mettre,410,,C/V\
302,51,6,deriere,deriere,ADV,1197,derriere_Z,PrA,PrA,derrière,410,,C/V\.'C/V\.C/(e)\
303,52,1,ait,ait,VER,1199,aidier|avoir_+MIdMd|+CIM,Vfin,Vfin,avoir1,410,,/V\
304,52,2,fait,fait,VER,1200,faire|farre_+CMI|M,Vpp,Vpp,faire,410,,C/V\
305,52,3,cestui,cestui,PRO:demo,1201,cest_S,Dem,Dem,cist,410,,C/V\.'C/V\
306,52,4,fait,fait,VER,1202,faire|farre_+CMI|M,N,N,,410,,C/V\
307,52,5,par,par,PRE,1203,par_S,Pre,Pre,par1,410,,C/V\
308,52,6,paour,paour,NOM,1204,pëor_*+Td,N,N,,410,,C/(V)\.'/V\
309,53,1,k',k',PROCON,1208,que1|que2|que3|que4_S|S|S|S,Qux,Qux,que,411,c,C/\
310,53,2,il,il,PRO:pers,1209,il_S,Prn,Prn$,3p,411,s,/V\
311,53,3,ait,ait,VER,1210,aidier|avoir_+MIdMd|+CIM,Vfin,Vfin,avoir1,411,,/V\
312,53,4,du,du,PREDET:de,1211,de+le_S,Pre+Det,Pre+Det,de+le,411,,C/V\
313,53,5,cevalier,cevalier,NOM,1212,<nolem>,N,N,,411,,C/V\.C/V\.'C/V\
314,53,6,du,du,PREDET:de,1213,de+le_S,Pre+Det,Pre+Det,de+le,411,,C/V\
315,53,7,pont,pont,NOM,1214,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,411,,C/V\
316,54,1,k',k',PROCON,1235,que1|que2|que3|que4_S|S|S|S,Qux,Qux,que,413,,C/\
317,54,2,il,il,PRO:pers,1236,il_S,Prn,Prn$,3p,413,s,/V\
318,54,3,n',n',PRO:clit,1237,en2_S,Neg,Neg$$,ne1,413,,C/\
319,54,4,em,em,PRO:clit,1238,en2_S,Prn,Prn$$,en2,413,,/V\
320,54,5,paraut,paraut,VER,1239,parler_+Z,Vfin,Vfin,parler,413,,C/V\.'C/V\
321,54,6,a,a,PRE,1240,a_S,Pre,Pre,à,413,,/V\
322,54,7,Brandelis,brandelis,NOM,1241,<unknown>,N,N,,413,,C/V\.C/e\.'C/V\
323,55,1,Brandelis,brandelis,VER,1247,<unknown>,N,N,,414,,C/V\.C/e\.'C/V\
324,55,2,",",",",PON,1248,",",Pnc,Pnc,,414,,
325,55,3,vous,vous,PRO:pers,1249,vos1_S,Prn,Prn$$,2pp,414,,C/V\
326,55,4,estes,estes,VER,1250,ester|estre1_+M|+I,Vfin,Vfin,être1|ester,414,,'/V\.C/e\
327,55,5,vous,vous,PRO:pers,1251,vos1_S,Prn,Prn,2pp,414,s,C/V\
328,55,6,pris,pris,VER,1252,prendre|prisier_+CMI|+IM,Vpp,Vpp,prendre,414,,C/V\
329,56,1,Je,je,PRO:pers,1271,je_S,Prn,Prn$,1ps,416,s,C/(e)\
330,56,2,ne,ne,PRO:clit,1272,en2_S,Neg,Neg$$,ne1,416,,C/(e)\
331,56,3,sai,sai,VER,1273,savoir_+IM,Vfin,Vfin,savoir,416,,C/V\
332,56,4,voir,voir,ADJ,1274,voir_+IT,Adj,Adj,voir2,416,,C/V\
333,56,5,",",",",PON,1275,",",Pnc,Pnc,,416,,
334,56,6,fait,fait,VER,1276,faire|farre_+CMI|M,Vfin,Vfin,faire,416,,C/V\
335,56,7,Brandelis,brandelis,VER,1277,<unknown>,N,N,,416,s,C/V\.C/e\.'C/V\
336,57,1,fait,fait,VER,1343,faire|farre_+CMI|M,Vfin,Vfin,faire,421,,C/V\
337,57,2,Brandelis,brandelis,VER,1344,<unknown>,N,N,,421,s,C/V\.C/e\.'C/V\
338,57,3,",",",",PON,1345,",",Pnc,Pnc,,421,,
339,57,4,vous,vous,PRO:pers,1346,vos1_S,Prn,Prn$,2pp,422,s,C/V\
340,57,5,dites,dites,VER,1347,dire_+CMI,Vfin,Vfin,dire,422,,'C/V\.C/e\
341,57,6,voir,voir,ADJ,1348,voir_+IT,Adj,Adj,voir2,422,c,C/V\
342,58,1,Quant,quant,ADV,1380,cant_C,Sub,Sub,quand,501,,C/V\
343,58,2,il,il,PRO:pers,1381,il_S,Prn,Prn$,3p,501,s,/V\
344,58,3,sont,sont,VER,1382,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,501,,C/V\
345,58,4,trusc',trusc',ADV,1383,<nolem>,Adv,Adv,,501,,C/V\
346,58,5,au,au,PREDET:a,1384,a+le_S,Pre+Det,Pre+Det,à+le,501,,/V\
347,58,6,pont,pont,NOM,1385,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,501,,C/V\
348,58,7,venu,venu,VER,1386,venir_+I,Vpp,Vpp,venir,501,,C/V\.'C/V\
349,59,1,Dont,dont,PRO:invar,1408,dont_S,Adv,Adv,donc,503,,C/V\
350,59,2,s',s',PRO:pers,1409,soi1_S,Prn,Prn$$,soi,503,,C/\
351,59,3,escrie,escrie,VER,1410,escrïer_+I,Vfin,Vfin,écrier,503,,/V\.'C/V\./(e)\
352,59,4,",",",",PON,1411,",",Pnc,Pnc,,503,,
353,59,5,tant,tant,ADV,1412,tant_CI,QIs,QIs,tant,503,,C/V\
354,59,6,com,com,CON:subord,1413,come1_S,Sub,Sub,comme,503,,C/V\
355,59,7,il,il,PRO:pers,1414,il_S,Prn,Prn$,3p,503,s,/V\
356,59,8,puet,puet,VER,1415,pöoir_+I,Vfin,Vfin,pouvoir2,503,,C/V\
357,60,1,En,en,PRE,1449,en1_+S,Pre,Pre,en1,507,,/V\
358,60,2,non,non,NOM,1450,nom_+CIT,N,N,,507,,C/V\
359,60,3,Dieu,dieu,NOM,1451,dieu_+CIT,N,N,,507,o,C/V\
360,60,4,",",",",PON,1452,",",Pnc,Pnc,,507,,
361,60,5,sire,sire,NOM,1453,seignor|sire2_+CIT|+T,N,N,,507,,'C/V\.C/(e)\
362,60,6,cevaliers,cevaliers,NOM,1454,chevalier_+Z,N,N,,507,,C/V\.C/V\.'C/V\
363,61,1,Et,et,CON:coord,1469,et_S,Crd,Crd,et,508,,/V\
364,61,2,quant,quant,ADV,1470,cant_C,Sub,Sub,quand,508,,C/V\
365,61,3,vous,vous,PRO:pers,1471,vos1_S,Prn,Prn,2pp,508,s,C/V\
366,61,4,jouste,jouste,VER,1472,joster_+M,N,N,,508,c,'C/V\.C/(e)\
367,61,5,demandés,demandés,VER,1473,demander_*+I,Vfin,Vfin,demander,508,,C/V\.C/V\.'C/V\
368,62,1,legierement,legierement,ADV,1485,legierement_I,Adv,Adv,,509,,C/V\.C/V\.C/e\.'C/V\
369,62,2,a,a,PRE,1486,a_S,Pre,Pre,à,509,,/V\
370,62,3,chestui,chestui,PRO:demo,1487,cest_S,Dem,Dem,cist,510,,C/V\.'C/V\
371,62,4,point,point,VER,1488,peindre1|poindre_+I|+MI,N,N,,510,,C/V\
372,63,1,laisse,laisse,VER,1494,laissier_+M,Vfin,Vfin,laisser,510,,'C/V\.C/(e)\
373,63,2,courre,courre,VER,1495,corir|courre_+T|M,Vinf,Vinf,courir,510,c,'C/V\.C/(e)\
374,63,3,li,li,DET:def,1496,le_S,Det,Det,le,510,,C/V\
375,63,4,uns,uns,DET:ndf,1497,un_S,QIs,QIs,un,511,,/V\
376,63,5,vers,vers,PRE,1498,vers2_+S,Pre,Pre,vers2,511,,C/V\
377,63,6,l',l',DET:def,1499,le_S,Det,Det,le,511,,C/\
378,63,7,autre,autre,ADJ,1500,autre_CIId,Adj,Adj,autre,511,,'/V\.C/(e)\
379,64,1,sans,sans,PRE,1501,sans_+S,Pre,Pre,sans,511,,C/V\
380,64,2,faire,faire,VER,1502,faire_+MIT,Vinf,Vinf,faire,511,,'C/V\.C/(e)\
381,64,3,autre,autre,ADJ,1503,autre_CIId,Adj,Adj,autre,511,,'/V\.C/(e)\
382,64,4,delaiement,delaiement,NOM,1504,delaiement_+IT,N,N,,511,,C/V\.C/V\.C/e\.'C/V\
383,65,1,tant,tant,ADV,1506,tant_CI,QIs,QIs,tant,511,,C/V\
384,65,2,com,com,CON:subord,1507,come1_S,Sub,Sub,comme,511,,C/V\
385,65,3,il,il,PRO:pers,1508,il_S,Prn,Prn$,3p,511,s,/V\
386,65,4,pueent,pueent,VER,1509,pöoir_+I,Vfin,Vfin,pouvoir2,512,,'C/V\./e\
387,65,5,des,des,PREDET:de,1510,de+le_S,Pre+Det,Pre+Det,de+le,512,,C/V\
388,65,6,chevaus,chevaus,NOM,1511,chevel_*+IT,N,N,,512,,C/V\.'C/V\
389,66,1,Li,li,DET:def,1538,le_S,Det,Det,le,515,,C/V\
390,66,2,cevaliers,cevaliers,NOM,1539,chevalier_+Z,N,N,,515,,C/V\.C/V\.'C/V\
391,66,3,du,du,PREDET:de,1540,de+le_S,Pre+Det,Pre+Det,de+le,515,,C/V\
392,66,4,pont,pont,NOM,1541,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,515,,C/V\
393,66,5,",",",",PON,1542,",",Pnc,Pnc,,515,,
394,66,6,ki,ki,PROCON,1543,qui_S,Qux,Qux,qui,515,s,C/V\
395,66,7,grans,grans,ADJ,1544,grant_+I,Adj,Adj,grand,515,,C/V\
396,67,1,laisse,laisse,VER,1551,laissier_+M,Vfin,Vfin,laisser,516,,'C/V\.C/(e)\
397,67,2,courre,courre,VER,1552,corir|courre_+T|M,Vinf,Vinf,courir,516,,'C/V\.C/(e)\
398,67,3,vers,vers,PRE,1553,vers2_+S,Pre,Pre,vers2,516,,C/V\
399,67,4,Keu,keu,NPR,1554,keu_I|Z,N,N,,516,,C/V\
400,67,5,d',d',PRE,1555,de_+S,Pre,Pre,de,516,,C/\
401,67,6,Estraus,estraus,NPR,1556,<nolem>_I,N,N,,516,,/V\.'C/V\
402,68,1,et,et,CON:coord,1584,et_S,Crd,Crd,et,518,,/V\
403,68,2,le,le,DET:def,1585,le_S,Det,Det,le,518,,C/(e)\
404,68,3,ceval,ceval,NOM,1586,cheval_+I,N,N,,519,,C/V\.'C/V\
405,68,4,desus,desus,ADV,1587,desus_IT,PrA,PrA,dessus,519,,C/V\.'C/V\
406,68,5,le,le,DET:def,1588,le_S,Det,Det,le,519,,C/(e)\
407,68,6,pont,pont,NOM,1589,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,519,,C/V\
408,69,1,desus,desus,ADV,1587,desus_IT,PrA,PrA,dessus,519,,C/V\.'C/V\
409,69,2,le,le,DET:def,1588,le_S,Det,Det,le,519,,C/(e)\
410,69,3,pont,pont,NOM,1589,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,519,,C/V\
411,69,4,",",",",PON,1590,",",Pnc,Pnc,,519,,
412,69,5,l',l',DET:def,1591,le_S,Det,Det,le,519,,C/\
413,69,6,un,un,DET:ndf,1592,un_S,QIs,QIs,un,519,,/V\
414,69,7,d',d',PRE,1593,de_+S,Pre,Pre,de,519,,C/\
415,69,8,une,une,DET:ndf,1594,un_S,QIs,QIs,un,519,,'/V\.C/(e)\
416,69,9,part,part,NOM,1595,part1|part2|part3|part4_+IT|+T|+T|+T,N,N,,519,,C/V\
417,70,1,l',l',DET:def,1591,le_S,Det,Det,le,519,,C/\
418,70,2,un,un,DET:ndf,1592,un_S,QIs,QIs,un,519,,/V\
419,70,3,d',d',PRE,1593,de_+S,Pre,Pre,de,519,,C/\
420,70,4,une,une,DET:ndf,1594,un_S,QIs,QIs,un,519,,'/V\.C/(e)\
421,70,5,part,part,NOM,1595,part1|part2|part3|part4_+IT|+T|+T|+T,N,N,,519,,C/V\
422,70,6,et,et,CON:coord,1596,et_S,Crd,Crd,et,519,,/V\
423,70,7,l',l',DET:def,1597,le_S,Det,Det,le,519,,C/\
424,70,8,autre,autre,ADJ,1598,autre_CIId,Adj,Adj,autre,519,,'/V\.C/(e)\
425,70,9,d',d',PRE,1599,de_+S,Pre,Pre,de,519,,C/\
426,70,10,autre,autre,ADJ,1600,autre_CIId,Adj,Adj,autre,519,,'/V\.C/(e)\
427,71,1,n',n',PRO:clit,1634,en2_S,Neg,Neg$$,ne1,522,,C/\
428,71,2,avoit,avoit,VER,1635,avoiier|avoir_+MI|+MI,Vfin,Vfin,avoir1,522,,/V\.'C/V\
429,71,3,eü,eu,VER,1636,avoir_+IM,Vpp,Vpp,avoir1,522,,/(V)\.'/V\
430,71,4,nul,nul,DET:ind,1637,nul_S,QIs,QIs,nul,522,,C/V\
431,71,5,mal,mal,NOM,1638,mail|mal2|mautrait_+T|+T|+T,N,N,mal1,522,,C/V\
432,71,6,du,du,PREDET:de,1639,de+le_S,Pre+Det,Pre+Det,de+le,522,,C/V\
433,71,7,monde,monde,NOM,1640,monde1|monde_+IT|CI,N,N,,522,,'C/V\.C/(e)\
434,72,1,se,se,PRO:pers,1650,soi1_S,Prn,Prn$$,soi,523,,C/(e)\
435,72,2,relieve,relieve,VER,1651,relever_+I,Vfin,Vfin,relever,523,,C/V\.'C/V\.C/(e)\
436,72,3,mout,mout,ADV,1652,mout_I,QIs,QIs,moult,523,,C/V\
437,72,4,vistement,vistement,ADV,1653,vistement_I,Adv,Adv,,523,,C/V\.C/e\.'C/V\
438,73,1,puis,puis,ADV,1663,puis_IT,Adv,Adv,puis,524,,C/V\
439,73,2,dist,dist,VER,1664,dire_+CMI,Vfin,Vfin,dire,524,,C/V\
440,73,3,au,au,PREDET:a,1665,a+le_S,Pre+Det,Pre+Det,à+le,524,,/V\
441,73,4,cevalier,cevalier,NOM,1666,<nolem>,N,N,,525,,C/V\.C/V\.'C/V\
442,73,5,du,du,PREDET:de,1667,de+le_S,Pre+Det,Pre+Det,de+le,525,,C/V\
443,73,6,pont,pont,NOM,1668,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,525,,C/V\
444,74,1,ne,ne,PRO:clit,1748,en2_S,Crd,Crd,ne2,531,,C/(e)\
445,74,2,la,la,DET:def,1749,le_S,Det,Det,le,531,,C/V\
446,74,3,coustume,coustume,NOM,1750,costume_+C,N,N,,531,,C/V\.'C/V\.C/(e)\
447,74,4,de,de,PRE,1751,de_+S,Pre,Pre,de,531,,C/(e)\
448,74,5,cest,cest,DET:demo,1752,cest_S,Dem,Dem,cist,531,,C/V\
449,74,6,pont,pont,NOM,1753,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,531,,C/V\
450,75,1,qui,qui,PROCON,1818,qui_S,Qux,Qux,qui,602,s,C/V\
451,75,2,Kex,kex,NPR,1819,keu_I|Z,N,N,,602,,C/V\
452,75,3,d',d',PRE,1820,de_+S,Pre,Pre,de,602,,C/\
453,75,4,Estraus,estraus,NPR,1821,<nolem>_I,N,N,,602,,/V\.'C/V\
454,75,5,son,son,DET:poss,1822,son4_S,Det,Det,son4,603,,C/V\
455,75,6,compaingnon,compaingnon,NOM,1823,compagnon_+Z,N,N,,603,,C/V\.C/V\.'C/V\
456,76,1,son,son,DET:poss,1822,son4_S,Det,Det,son4,603,,C/V\
457,76,2,compaingnon,compaingnon,NOM,1823,compagnon_+Z,N,N,,603,,C/V\.C/V\.'C/V\
458,76,3,voit,voit,VER,1824,aler|vëoir_+M|+I,Vfin,Vfin,voir1|aller,603,,C/V\
459,76,4,abatu,abatu,VER,1825,abatre_+MI,Vpp,Vpp,abbattre,603,a,/V\.C/V\.'C/V\
460,77,1,Sire,sire,NOM,1853,seignor|sire2_+CIT|+T,N,N,,605,,'C/V\.C/(e)\
461,77,2,cevaliers,cevaliers,NOM,1854,chevalier_+Z,N,N,,605,,C/V\.C/V\.'C/V\
462,77,3,",",",",PON,1855,",",Pnc,Pnc,,605,,
463,77,4,le,le,DET:def,1856,le_S,Det,Det,le,605,,C/(e)\
464,77,5,passage,passage,NOM,1857,passage_+IT,N,N,,605,,C/V\.'C/V\.C/(e)\
465,78,1,ains,ains,ADV,1886,ainc|ains3_+T|G,Adv,Adv,ains,608,,/V\
466,78,2,s',s',PRO:pers,1887,soi1_S,Prn,Prn$$,soi,608,,C/\
467,78,3,apareille,apareille,VER,1888,apareillier_*I,Vfin,Vfin,,608,,/V\.C/V\.'C/V\.C/(e)\
468,78,4,du,du,PREDET:de,1889,de+le_S,Pre+Det,Pre+Det,de+le,608,,C/V\
469,78,5,passer,passer,VER,1890,passer1|passer_+T|IM,Vinf,Vinf,passer,608,,C/V\.'C/V\
470,79,1,tant,tant,ADV,1921,tant_CI,QIs,QIs,tant,611,,C/V\
471,79,2,com,com,CON:subord,1922,come1_S,Sub,Sub,comme,611,,C/V\
472,79,3,il,il,PRO:pers,1923,il_S,Prn,Prn$,3p,611,s,/V\
473,79,4,puet,puet,VER,1924,pöoir_+I,Vfin,Vfin,pouvoir2,611,,C/V\
474,79,5,du,du,PREDET:de,1925,de+le_S,Pre+Det,Pre+Det,de+le,611,,C/V\
475,79,6,cheval,cheval,NOM,1926,cheval_+IT,N,N,,611,,C/V\.'C/V\
476,79,7,traire,traire,VER,1927,mautraire|traire_+T|+IT,Vinf,Vinf,traire,611,,'C/V\.C/(e)\
477,80,1,en,en,PRE,1932,en1_+S,Pre,Pre,en1,611,,/V\
478,80,2,son,son,DET:poss,1933,son4_S,Det,Det,son4,611,,C/V\
479,80,3,venir,venir,VER,1934,venir_+IT,Vinf,Vinf,venir,612,,C/V\.'C/V\
480,80,4,si,si,DET:poss,1935,son4_S,Adv,Adv,si4,612,,C/V\
481,80,5,durement,durement,NOM,1936,durement_+T,N,N,,612,,C/V\.C/e\.'C/V\
482,81,1,que,que,PROCON,1937,que3_S,Sub,Sub,que,612,,C/(e)\
483,81,2,",",",",PON,1938,",",Pnc,Pnc,,612,,
484,81,3,autretant,autretant,ADV,1939,altretant2|autretant_G|I,Adv,Adv,autretant,612,,/V\.C/e\.'C/V\
485,81,4,com,com,CON:subord,1940,come1_S,Sub,Sub,comme,612,,C/V\
486,81,5,il,il,PRO:pers,1941,il_S,Prn,Prn$,3p,612,s,/V\
487,81,6,avoit,avoit,VER,1942,avoiier|avoir_+MI|+MI,Vfin,Vfin,avoir1,612,,/V\.'C/V\
488,81,7,fait,fait,VER,1943,faire|farre_+CMI|M,Vpp,Vpp,faire,612,,C/V\
489,82,1,Quant,quant,ADV,1958,cant_C,Sub,Sub,quand,613,,C/V\
490,82,2,il,il,PRO:pers,1959,il_S,Prn,Prn$,3p,614,s,/V\
491,82,3,a,a,VER,1960,avoir_+CMI,Vfin,Vfin,avoir1,614,,/V\
492,82,4,ces,ces,DET:demo,1961,cel|cest_S|S,Dem,Dem,cist,614,,C/V\
493,82,5,deus,deus,ADJ:card,1962,deus_CIT,QIs,QIs,2,614,,C/V\
494,82,6,cevaliers,cevaliers,NOM,1963,chevalier_+Z,N,N,,614,,C/V\.C/V\.'C/V\
495,83,1,et,et,CON:coord,1979,et_S,Crd,Crd,et,615,,/V\
496,83,2,s',s',PRO:pers,1980,soi1_S,Prn,Prn$$,soi,615,,C/\
497,83,3,arreste,arreste,VER,1981,arester_*+T,Vfin,Vfin,,615,,/V\.'C/V\.C/(e)\
498,83,4,de,de,PRE,1982,de_+S,Pre,Pre,de,615,,C/(e)\
499,83,5,cele,cele,DET:demo,1983,cel_S,Dem,Dem,cil,615,,'C/V\.C/(e)\
500,83,6,part,part,NOM,1984,part1|part2|part3|part4_+IT|+T|+T|+T,N,N,,616,,C/V\
501,84,1,a,a,PRE,2013,a_S,Pre,Pre,à,618,,/V\
502,84,2,tele,tele,ADJ,2014,tel_+CI,Adj,Adj,tel,618,,'C/V\.C/(e)\
503,84,3,hounour,hounour,NOM,2015,onor_*+IT,N,N,,618,,/V\.'C/V\
504,84,4,com,com,CON:subord,2016,come1_S,Sub,Sub,comme,618,,C/V\
505,84,5,vous,vous,PRO:pers,2017,vos1_S,Prn,Prn$,2pp,619,s,C/V\
506,84,6,veés,veés,VER,2018,voir_MMd,Vfin,Vfin,voir1,619,,C/(V)\.'/V\
507,85,1,et,et,CON:coord,2021,et_S,Crd,Crd,et,619,,/V\
508,85,2,vergoignié,vergoignié,VER,2022,vergoignier_+M,Vpp,Vpp,,619,,C/V\.C/V\.'C/V\
509,85,3,le,le,PRO:pers,2023,il_S,Prn,Prn$$,3p,619,c,C/(e)\
510,85,4,passerés,passerés,VER,2024,<nolem>,Vfin,Vfin,passer,619,,C/V\.C/e\.'C/V\
511,86,1,s',s',PRO:pers,2121,soi1_S,Sub,Sub,si3,628,,C/\
512,86,2,il,il,PRO:pers,2122,il_S,Prn,Prn$,3p,628,s,/V\
513,86,3,voloit,voloit,VER,2123,voler|voloir_+I|+CI,Vfin,Vfin,vouloir,628,,C/V\.'C/V\
514,86,4,;,;,PON,2124,;,Pnc,Pnc,,628,,
515,86,5,mais,mais,CON:coord,2125,mais_S,Crd,Crd,mais1,628,,C/V\
516,86,6,autrement,autrement,ADV,2126,autrement_I,Adv,Adv,,628,,/V\.C/e\.'C/V\
517,86,7,",",",",PON,2127,",",Pnc,Pnc,,628,,
518,86,8,non,non,NOM,2128,nom_+CIT,Neg,Neg,non,628,,C/V\
519,87,1,mais,mais,CON:coord,2125,mais_S,Crd,Crd,mais1,628,,C/V\
520,87,2,autrement,autrement,ADV,2126,autrement_I,Adv,Adv,,628,,/V\.C/e\.'C/V\
521,87,3,",",",",PON,2127,",",Pnc,Pnc,,628,,
522,87,4,non,non,NOM,2128,nom_+CIT,NVP,NVP,non,628,,C/V\
523,87,5,",",",",PON,2129,",",Pnc,Pnc,,628,,
524,87,6,che,che,PRO:invar,2130,ce1_S,Prn,Prn,ce1,628,c,C/(e)\
525,87,7,saciés,saciés,VER,2131,savoir_+M,Vfin,Vfin,savoir,628,,C/V\.'C/V\
526,88,1,mais,mais,CON:coord,2174,mais_S,Crd,Crd,mais1,632,,C/V\
527,88,2,mout,mout,ADV,2175,mout_I,QIs,QIs,moult,632,,C/V\
528,88,3,sont,sont,VER,2176,estre1|estre_+I|CMI,Vfin,Vfin,être1|ester,632,,C/V\
529,88,4,durement,durement,ADV,2177,durement_I,Adv,Adv,,632,,C/V\.C/e\.'C/V\
530,88,5,dolant,dolant,ADJ,2178,dolent_+I,Adj,Adj,dolent,632,,C/V\.'C/V\
531,89,1,si,si,ADV,2248,si_+IT,Adv,Adv,si4,705,,C/V\
532,89,2,fera,fera,VER,2249,faire_+CMI,Vfin,Vfin,faire,705,,C/V\.'C/V\
533,89,3,trop,trop,ADV,2250,trop_+IT,Adv,Adv,trop,706,,C/V\
534,89,4,grant,grant,ADJ,2251,grant_+CIT,Adj,Adj,grand,706,,C/V\
535,89,5,vilonnie,vilonnie,NOM,2252,vilenie_*+T,N,N,,706,,C/V\.C/V\.'C/V\./(e)\
536,90,1,il,il,PRO:pers,2275,il_S,Prn,Prn$,3p,707,s,/V\
537,90,2,se,se,PRO:pers,2276,soi1_S,Prn,Prn$$,soi,707,,C/(e)\
538,90,3,mesfait,mesfait,VER,2277,mesfaire_+I,Vfin,Vfin,méfaire,708,,C/V\.'C/V\
539,90,4,trop,trop,ADV,2278,trop_+IT,Adv,Adv,trop,708,,C/V\
540,90,5,durement,durement,ADV,2279,durement_I,Adv,Adv,,708,,C/V\.C/e\.'C/V\
541,91,1,car,car,CON:coord,2293,car_S,Crd,Crd,car,709,,C/V\
542,91,2,au,au,PREDET:a,2294,a+le_S,Pre+Det,Pre+Det,à+le,709,,/V\
543,91,3,pere,pere,NOM,2295,paire|pere1|piere_+T|+T|+T,N,N,,709,,'C/V\.C/(e)\
544,91,4,le,le,DET:def,2296,le_S,Det,Det,le,709,,C/(e)\
545,91,5,cevalier,cevalier,NOM,2297,<nolem>,N,N,,709,,C/V\.C/V\.'C/V\
546,92,1,vous,vous,PRO:pers,2350,vos1_S,Prn,Prn$,2pp,713,s,C/V\
547,92,2,passerés,passerés,VER,2351,<nolem>,Vfin,Vfin,passer,713,,C/V\.C/e\.'C/V\
548,92,3,par,par,PRE,2352,par_S,Pre,Pre,par1,714,,C/V\
549,92,4,mi,mi,PRO:pers,2353,je_S,N,N,,714,,C/V\
550,92,5,le,le,DET:def,2354,le_S,Det,Det,le,714,,C/(e)\
551,92,6,pont,pont,NOM,2355,point|pon2|pont1|pont2_+T|+T|+T|+T,N,N,,714,,C/V\
552,93,1,Li,li,DET:def,2364,le_S,Det,Det,le,714,,C/V\
553,93,2,uns,uns,DET:ndf,2365,un_S,QIs,QIs,un,714,,/V\
554,93,3,de,de,PRE,2366,de_+S,Pre,Pre,de,714,,C/(e)\
555,93,4,ses,ses,DET:poss,2367,son4_S,Det,Det,son4,714,,C/V\
556,93,5,esquiers,esquiers,NOM,2368,escuier2|escuier_*+T|I,N,N,,715,,/V\.'C/V\
557,93,6,sans,sans,PRE,2369,sans_+S,Pre,Pre,sans,715,,C/V\
558,93,7,faille,faille,NOM,2370,faille1|faille2|faille3_+T|+T|+IT,N,N,,715,,'C/V\.C/(e)\
559,94,1,sans,sans,PRE,2369,sans_+S,Pre,Pre,sans,715,,C/V\
560,94,2,faille,faille,NOM,2370,faille1|faille2|faille3_+T|+T|+IT,N,N,,715,,'C/V\.C/(e)\
561,94,3,portoit,portoit,VER,2371,porter_+MI,Vfin,Vfin,porter,715,,C/V\.'C/V\
562,94,4,son,son,DET:poss,2372,son4_S,Det,Det,son4,715,,C/V\
563,94,5,escu,escu,NOM,2373,escu_+IT,N,N,,715,,/V\.'C/V\
564,95,1,portoit,portoit,VER,2371,porter_+MI,Vfin,Vfin,porter,715,,C/V\.'C/V\
565,95,2,son,son,DET:poss,2372,son4_S,Det,Det,son4,715,,C/V\
566,95,3,escu,escu,NOM,2373,escu_+IT,N,N,,715,,/V\.'C/V\
567,95,4,et,et,CON:coord,2374,et_S,Crd,Crd,et,715,,/V\
568,95,5,li,li,DET:def,2375,le_S,Det,Det,le,715,,C/V\
569,95,6,autres,autres,ADJ,2376,autre_CI,Adj,Adj,autre,715,,'/V\.C/e\
570,96,1,Pour,pour,PRE,2391,por2_+S,Pre,Pre,pour,716,,C/V\
571,96,2,Dieu,dieu,NOM,2392,dieu_+CIT,N,N,,716,,C/V\
572,96,3,",",",",PON,2393,",",Pnc,Pnc,,716,,
573,96,4,ne,ne,PRO:clit,2394,en2_S,Neg,Neg$$,ne1,716,,C/(e)\
574,96,5,vous,vous,PRO:pers,2395,vos1_S,Prn,Prn$$,2pp,716,,C/V\
575,96,6,metés,metés,VER,2396,metre_M,Vfin,Vfin,mettre,717,,C/V\.'C/V\
576,96,7,en,en,PRE,2397,en1_+S,Pre,Pre,en1,717,,/V\
577,96,8,l',l',DET:def,2398,le_S,Det,Det,le,717,,C/\
578,96,9,aigue,aigue,NOM,2399,aigue|ewe_+GIT|+T,N,N,,717,,'/V\.C/(e)\
579,97,1,De,de,PRE,2421,de_+S,Pre,Pre,de,719,,C/(e)\
