"wd_id","line_id","linewd","word","lex_id","tag","textlineid","TT lemma"
495,65,7,"guerredonnez","guerredonnez","VER",65,"<unknown>"
496,66,1,"et","et","CON:coord",66,"et_S"
497,66,2,"a","a","PRE",66,"a_S"
498,66,3,"plus","plus","ADV",66,"plus_CI"
499,66,4,"grant","grant","ADJ",66,"grant_+CIT"
500,66,5,"dignité","dignité","NOM",66,"dignité_+T"
501,66,6,"parvenuz","parvenuz","VER",66,"parvenir_+I"
502,66,7,",",",","PON",66,","
503,67,1,"doivent","doivent","VER",67,"devoir_+MI"
504,67,2,"estre","estre","VER",67,"entr'estre|estre1_+M|+IT"
505,67,3,"mieulx","mieulx","ADV",67,"mieus_Z"
506,67,4,"conditionnez","conditionnez","VER",67,"<unknown>"
507,68,1,"et","et","CON:coord",68,"et_S"
508,68,2,"tous","tous","DET:ind",68,"tot_S"
509,68,3,"leurs","leurs","DET:poss",68,"lor2_S"
510,68,4,"faiz","faiz","NOM",68,"fait_C"
511,68,5,"en","en","PRE",68,"en1_+S"
512,68,6,"raison","raison","NOM",68,"raison_+CIT"
513,68,7,"maintenuz","maintenuz","VER",68,"maintenir_+I"
514,68,8,",",",","PON",68,","
515,69,1,"leurs","leurs","DET:poss",69,"lor2_S"
516,69,2,"cuers","cuers","NOM",69,"cuer2|cuer_+I|I"
517,69,3,"fermes","fermes","ADJ",69,"ferm_+C"
518,69,4,",",",","PON",69,","
519,69,5,"leurs","leurs","DET:poss",69,"lor2_S"
520,69,6,"diz","diz","NOM",69,"dit_+I"
521,69,7,"entretenuz","entretenuz","VER",69,"<unknown>"
522,69,8,",",",","PON",69,","
523,70,1,"ne","ne","PRO:clit",70,"en2_S"
524,70,2,"faire","faire","VER",70,"faire_+MIT"
525,70,3,"tort","tort","NOM",70,"tort2|tort_+IT|I"
526,70,4,"a","a","PRE",70,"a_S"
527,70,5,"plus","plus","ADV",70,"plus_CI"
528,70,6,"grant","grant","ADJ",70,"grant_+CIT"
529,70,7,"ne","ne","NOM",70,"<unknown>"
530,70,8,"a","a","PRE",70,"a_S"
531,70,9,"mendre","mendre","ADJ",70,"menor_+T"
532,70,10,",",",","PON",70,","
533,71,1,"car","car","CON:coord",71,"car_S"
534,71,2,"ilz","ilz","PRO:pers",71,"il_S"
535,71,3,"doivent","doivent","VER",71,"devoir_+MI"
536,71,4,",",",","PON",71,","
537,71,5,"sans","sans","PRE",71,"sans_+S"
538,71,6,"varier","varier","VER",71,"<unknown>"
539,71,7,"pour","pour","PRE",71,"por2_+S"
540,71,8,"nulz","nulz","PRO:ind",71,"nul_S"
541,71,9,",",",","PON",71,","
542,72,1,"servir","servir","VER",72,"servir_+MIT"
543,72,2,"leur","leur","DET:poss",72,"lor2_S"
544,72,3,"roy","roy","NOM",72,"ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4_+T|+T|+IT|+T|+T|+T|+T|+T"
545,72,4,"et","et","CON:coord",72,"et_S"
546,72,5,"leurs","leurs","DET:poss",72,"lor2_S"
547,72,6,"subgez","subgez","NOM",72,"<nolem>"
548,72,7,"deffendre","deffendre","VER",72,"defendre_*+I"
549,72,8,".",".","PON",72,"."
550,73,1,"s'","s'","PRO:pers",73,"soi1_S"
551,73,2,"ilz","ilz","PRO:pers",73,"il_S"
552,73,3,"varient","varient","VER",73,"<unknown>"
553,73,4,",",",","PON",73,","
554,73,5,"s'","s'","PRO:pers",73,"soi1_S"
555,73,6,"ilz","ilz","PRO:pers",73,"il_S"
556,73,7,"sont","sont","VER",73,"estre1|estre_+I|CMI"
557,73,8,"desordonnez","desordonnez","VER",73,"<unknown>"
558,74,1,"et","et","CON:coord",74,"et_S"
559,74,2,"leurs","leurs","DET:poss",74,"lor2_S"
560,74,3,"subgiez","subgiez","NOM",74,"<unknown>"
561,74,4,"ne","ne","PRO:clit",74,"en2_S"
562,74,5,"sont","sont","VER",74,"estre1|estre_+I|CMI"
563,74,6,"d'","d'","PRE",74,"de_+S"
564,74,7,"eulx","eulx","PRO:pers",74,"il_S"
565,74,8,"soustenuz","soustenuz","VER",74,"<unknown>"
566,74,9,",",",","PON",74,","
567,75,1,"ou","ou","PRE",75,"o4_+S"
568,75,2,"se","se","PRO:invar",75,"ce1_S"
569,75,3,"leur","leur","DET:poss",75,"lor2_S"
570,75,4,"roy","roy","NOM",75,"ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4_+T|+T|+IT|+T|+T|+T|+T|+T"
571,75,5,"est","est","VER",75,"ester|estre1_+M|+I"
572,75,6,"d'","d'","PRE",75,"de_+S"
573,75,7,"eulx","eulx","PRO:pers",75,"il_S"
574,75,8,"abandonnez","abandonnez","VER",75,"abandoner_*+M"
575,76,1,"par","par","PRE",76,"par_S"
576,76,2,"lascheté","lascheté","NOM",76,"lascheté_+T"
577,76,3,"qui","qui","PROCON",76,"qui_S"
578,76,4,"les","les","PRO:pers",76,"il_S"
579,76,5,"a","a","VER",76,"avoir_+CMI"
580,76,6,"detenuz","detenuz","VER",76,"detenir_+I"
581,76,7,",",",","PON",76,","
582,77,1,"je","je","PRO:pers",77,"je_S"
583,77,2,"di","di","VER",77,"dire_+MI"
584,77,3,"qu'","qu'","PROCON",77,"que1|que2|que3|que4_S|S|S|S"
585,77,4,"ilz","ilz","PRO:pers",77,"il_S"
586,77,5,"sont","sont","VER",77,"estre1|estre_+I|CMI"
587,77,6,"plus","plus","ADV",77,"plus_CI"
588,77,7,"villains","villains","ADJ",77,"vilain_*I"
589,77,8,"devenuz","devenuz","VER",77,"devenir_+I"
590,78,1,"que","que","PROCON",78,"que3_S"
591,78,2,"un","un","DET:ndf",78,"un_S"
592,78,3,"bon","bon","ADJ",78,"bon_+CIT"
593,78,4,"bouvier","bouvier","NOM",78,"bovier_*+IT"
594,78,5,"qui","qui","PROCON",78,"qui_S"
595,78,6,"sa","sa","DET:poss",78,"son4_S"
596,78,7,"rente","rente","NOM",78,"rente_+CIT"
597,78,8,"vient","vient","VER",78,"venir_+I"
598,78,9,"rendre","rendre","VER",78,"rendre_+MIT"
599,79,1,"et","et","CON:coord",79,"et_S"
600,79,2,"qui","qui","PROCON",79,"qui_S"
601,79,3,"paie","paie","VER",79,"paiier_+CI"
602,79,4,"pour","pour","PRE",79,"por2_+S"
603,79,5,"ceulx","ceulx","PRO:demo",79,"cel_S"
604,79,6,"qui","qui","PROCON",79,"qui_S"
605,79,7,"sont","sont","VER",79,"estre1|estre_+I|CMI"
606,79,8,"venuz","venuz","VER",79,"venir_+I"
607,80,1,"servir","servir","VER",80,"servir_+MIT"
608,80,2,"leur","leur","DET:poss",80,"lor2_S"
609,80,3,"roy","roy","NOM",80,"ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4_+T|+T|+IT|+T|+T|+T|+T|+T"
610,80,4,"et","et","CON:coord",80,"et_S"
611,80,5,"leurs","leurs","DET:poss",80,"lor2_S"
612,80,6,"subgez","subgez","NOM",80,"<nolem>"
613,80,7,"deffendre","deffendre","VER",80,"defendre_*+I"
614,80,8,".",".","PON",80,"."
615,81,1,"en","en","PRE",81,"en1_+S"
616,81,2,"noblesce","noblesce","NOM",81,"noblece_+I"
617,81,3,"sont","sont","VER",81,"estre1|estre_+I|CMI"
618,81,4,"les","les","DET:def",81,"le_S"
619,81,5,"droiz","droiz","NOM",81,"droit_CI"
620,81,6,"contenuz","contenuz","VER",81,"contenir_+I"
621,82,1,"de","de","PRE",82,"de_+S"
622,82,2,"loyaulté","loyaulté","VER",82,"<unknown>"
623,82,3,",",",","PON",82,","
624,82,4,"ou","ou","PRE",82,"o4_+S"
625,82,5,"ceulx","ceulx","PRO:demo",82,"cel_S"
626,82,6,"doivent","doivent","VER",82,"devoir_+MI"
627,82,7,"entendre","entendre","VER",82,"entendre_+MIT"
628,82,8,",",",","PON",82,","
629,83,1,"qui","qui","PROCON",83,"qui_S"
630,83,2,"ces","ces","DET:demo",83,"cel|cest_S|S"
631,83,3,"deux","deux","ADJ:card",83,"deus_CZ"
632,83,4,"poins","poins","NOM",83,"poing|point_+Z|+Z"
633,83,5,"ont","ont","VER",83,"avoir|devoir_+CIM|+M"
634,83,6,"par","par","PRE",83,"par_S"
635,83,7,"cuer","cuer","NOM",83,"cuer1|cuer2_+T|+IT"
636,83,8,"retenuz","retenuz","VER",83,"retenir|tenir_+I|M"
637,83,9,":",":","PON",83,":"
638,84,1,"servir","servir","VER",84,"servir_+MIT"
639,84,2,"leur","leur","DET:poss",84,"lor2_S"
640,84,3,"roy","roy","NOM",84,"ri|roi1|roi2|roi3|rois1|roit2|roiz|ré4_+T|+T|+IT|+T|+T|+T|+T|+T"
641,84,4,"et","et","CON:coord",84,"et_S"
642,84,5,"leurs","leurs","DET:poss",84,"lor2_S"
643,84,6,"subgez","subgez","NOM",84,"<nolem>"
644,84,7,"deffendre","deffendre","VER",84,"defendre_*+I"
645,84,8,".",".","PON",84,"."
646,85,1,"hault","hault","ADJ",85,"haut_+Z"
647,85,2,"honneur","honneur","NOM",85,"onor_*+IT"
648,85,3,"est","est","VER",85,"ester|estre1_+M|+I"
649,85,4,"le","le","DET:def",85,"le_S"
650,85,5,"tresor","tresor","NOM",85,"tresor_+IT"
651,85,6,"de","de","PRE",85,"de_+S"
652,85,7,"noblesce","noblesce","NOM",85,"noblece_+I"
653,85,8,",",",","PON",85,","
654,86,1,"son","son","DET:poss",86,"son4_S"
655,86,2,"espergne","espergne","VER",86,"espargnier_+M"
656,86,3,",",",","PON",86,","
657,86,4,"sa","sa","DET:poss",86,"son4_S"
658,86,5,"privee","privee","ADJ",86,"privé1_Z"
659,86,6,"richesce","richesce","NOM",86,"richece_+I"
660,86,7,",",",","PON",86,","
661,87,1,"et","et","CON:coord",87,"et_S"
662,87,2,"ce","ce","PRO:invar",87,"ce1_S"
663,87,3,"que","que","PROCON",87,"que3_S"
664,87,4,"un","un","DET:ndf",87,"un_S"
665,87,5,"cuer","cuer","NOM",87,"cuer1|cuer2_+T|+IT"
666,87,6,"noble","noble","ADJ",87,"noble1|noble_+IT|CI"
667,87,7,"doit","doit","VER",87,"devoir|dire_+CMI|+M"
668,87,8,"desirer","desirer","VER",87,"desirrer_+T"
669,87,9,":",":","PON",87,":"
670,88,1,"son","son","DET:poss",88,"son4_S"
671,88,2,"seurconduit","seurconduit","NOM",88,"sëurconduit_+Td"
672,88,3,",",",","PON",88,","
673,88,4,"sa","sa","DET:poss",88,"son4_S"
674,88,5,"guide","guide","NOM",88,"guide_+T"
675,88,6,"et","et","CON:coord",88,"et_S"
676,88,7,"son","son","DET:poss",88,"son4_S"
677,88,8,"adresce","adresce","NOM",88,"adrece_+GI"
678,88,9,",",",","PON",88,","
679,89,1,"son","son","DET:poss",89,"son4_S"
680,89,2,"reconfort","reconfort","NOM",89,"reconfort_+IT"
681,89,3,",",",","PON",89,","
682,89,4,"son","son","DET:poss",89,"son4_S"
683,89,5,"plaisir","plaisir","NOM",89,"plaisir_+IT"
684,89,6,",",",","PON",89,","
685,89,7,"sa","sa","DET:poss",89,"son4_S"
686,89,8,"lyesce","lyesce","NOM",89,"<unknown>"
687,89,9,",",",","PON",89,","
688,90,1,"et","et","CON:coord",90,"et_S"
689,90,2,"le","le","DET:def",90,"le_S"
690,90,3,"mirouer","mirouer","NOM",90,"<unknown>"
691,90,4,"ou","ou","PRO:pers",90,"il|vos1_S|S"
692,90,5,"il","il","PRO:pers",90,"il_S"
693,90,6,"se","se","PRO:pers",90,"soi1_S"
694,90,7,"doit","doit","VER",90,"devoir|dire_+CMI|+M"
695,90,8,"mirer","mirer","VER",90,"mirer_+IT"
696,90,9,".",".","PON",90,"."
697,91,1,"rien","rien","ADV",91,"rien_Z"
698,91,2,"ne","ne","PRO:clit",91,"en2_S"
699,91,3,"pourroit","pourroit","VER",91,"pooir|pouvoir_C|M"
700,91,4,"un","un","DET:ndf",91,"un_S"
701,91,5,"bon","bon","ADJ",91,"bon_+CIT"
702,91,6,"cuer","cuer","NOM",91,"cuer1|cuer2_+T|+IT"
703,91,7,"empirer","empirer","NIL",91,"empirer_G"
704,92,1,"s'","s'","PRO:pers",92,"soi1_S"
705,92,2,"il","il","PRO:pers",92,"il_S"
706,92,3,"ayme","ayme","VER",92,"amer_M"
707,92,4,"honneur","honneur","NOM",92,"onor_*+IT"
708,92,5,",",",","PON",92,","
709,92,6,"ne","ne","PRO:clit",92,"en2_S"
710,92,7,"jamais","jamais","ADV",92,"ja|jamais_+IT|C"
711,92,8,"n'","n'","PRO:clit",92,"en2_S"
712,92,9,"ara","ara","VER",92,"avoir_+M"
713,92,10,"honte","honte","NOM",92,"honte_+IT"
714,92,11,",",",","PON",92,","
715,93,1,"car","car","CON:coord",93,"car_S"
716,93,2,"c'","c'","PRO:invar",93,"ce1_S"
717,93,3,"est","est","VER",93,"ester|estre1_+M|+I"
718,93,4,"le","le","DET:def",93,"le_S"
719,93,5,"bien","bien","NOM",93,"bien2|bien_+IT|CI"
720,93,6,"qui","qui","PROCON",93,"qui_S"
721,93,7,"les","les","DET:def",93,"le_S"
722,93,8,"autres","autres","ADJ",93,"autre_CI"
723,93,9,"seurmonte","seurmonte","VER",93,"sormonter_+Z"
724,93,10,".",".","PON",93,"."
725,94,1,"qui","qui","PROCON",94,"qui_S"
726,94,2,"n'","n'","PRO:clit",94,"en2_S"
727,94,3,"a","a","VER",94,"avoir_+CMI"
728,94,4,"honneur","honneur","NOM",94,"onor_*+IT"
729,94,5,",",",","PON",94,","
730,94,6,"tost","tost","ADV",94,"tost1|tost_+T|CI"
731,94,7,"dechiét","dechiét","VER",94,"dechëoir_+M"
732,94,8,"sa","sa","DET:poss",94,"son4_S"
733,94,9,"haultesce","haultesce","NIL",94,"hautesse_G"
734,94,10,",",",","PON",94,","
735,95,1,"bon","bon","ADJ",95,"bon_+CIT"
736,95,2,"los","los","NOM",95,"los1|los2|lou_+IT|+T|+I"
737,95,3,"perit","perit","VER",95,"perir_+M"
738,95,4,",",",","PON",95,","
739,95,5,"renommee","renommee","NOM",95,"renomee_*+IT"
740,95,6,"le","le","PRO:pers",95,"il_S"
741,95,7,"lesse","lesse","VER",95,"laissier_+CI"
742,95,8,",",",","PON",95,","
743,96,1,"et","et","CON:coord",96,"et_S"
744,96,2,"mespris","mespris","VER",96,"mesprendre|mesprisier|prendre_+I|+I|+M"
745,96,3,"fait","fait","VER",96,"faire|farre_+CMI|M"
746,96,4,"son","son","DET:poss",96,"son4_S"
747,96,5,"pouoir","pouoir","NOM",96,"pooir_C"
748,96,6,"descirer","descirer","VER",96,"deschirer|descirer|descrirer_M|M|M"
749,96,7,".",".","PON",96,"."
750,97,1,"ou","ou","PREDET:en",97,"en1+le_S"
751,97,2,"honneur","honneur","NOM",97,"onor_*+IT"
752,97,3,"fault","fault","VER",97,"falir_+M"
753,97,4,",",",","PON",97,","
754,97,5,"pert","pert","VER",97,"paroir|perdre_+MI|+MI"
755,97,6,"son","son","DET:poss",97,"son4_S"
756,97,7,"nom","nom","NOM",97,"nom_+CIT"
757,97,8,"gentilesce","gentilesce","NOM",97,"<nolem>"
758,97,9,",",",","PON",97,","
759,98,1,"car","car","CON:coord",98,"car_S"
760,98,2,"vergoigne","vergoigne","NOM",98,"vergoigne_+IT"
761,98,3,",",",","PON",98,","
762,98,4,"vilennie","vilennie","NOM",98,"vilenie_*+IT"
763,98,5,"ou","ou","PREDET:en",98,"en1+le_S"
764,98,6,"rudesce","rudesce","NOM",98,"<unknown>"
765,99,1,"font","font","VER",99,"faire|fondre_+MI|+MI"
766,99,2,"cuer","cuer","NOM",99,"cuer1|cuer2_+T|+IT"
767,99,3,"gentil","gentil","ADJ",99,"gentil_+IT"
768,99,4,"fremir","fremir","VER",99,"fremir_+IMT"
769,99,5,"et","et","CON:coord",99,"et_S"
770,99,6,"souspirer","souspirer","VER",99,"souspirer_M"
771,99,7,".",".","PON",99,"."
772,100,1,"on","on","PRO:invar",100,"on_S"
773,100,2,"ne","ne","PRO:clit",100,"en2_S"
774,100,3,"peut","peut","VER",100,"paistre|poeir|pouvoir_+M|M|M"
775,100,4,"plus","plus","ADV",100,"plus_CI"
776,100,5,"un","un","DET:ndf",100,"un_S"
777,100,6,"bon","bon","ADJ",100,"bon_+CIT"
778,100,7,"cuer","cuer","NOM",100,"cuer1|cuer2_+T|+IT"
779,100,8,"ayrer","ayrer","VER",100,"aerer_M"
780,101,1,"qu'","qu'","PROCON",101,"que1|que2|que3|que4_S|S|S|S"
781,101,2,"enfraindre","enfraindre","VER",101,"enfraindre_+IT"
782,101,3,"honneur","honneur","NOM",101,"onor_*+IT"
783,101,4,"qui","qui","PROCON",101,"qui_S"
784,101,5,"l'","l'","DET:def",101,"le_S"
785,101,6,"omme","omme","NOM",101,"ome_+C"
786,101,7,"a","a","PRE",101,"a_S"
787,101,8,"vertu","vertu","NOM",101,"vertu_+CIT"
788,101,9,"dompte","dompte","NOM",101,"<unknown>"
789,101,10,",",",","PON",101,","
790,102,1,"car","car","CON:coord",102,"car_S"
791,102,2,"c'","c'","PRO:invar",102,"ce1_S"
792,102,3,"est","est","VER",102,"ester|estre1_+M|+I"
793,102,4,"le","le","DET:def",102,"le_S"
794,102,5,"bien","bien","NOM",102,"bien2|bien_+IT|CI"
795,102,6,"qui","qui","PROCON",102,"qui_S"
796,102,7,"les","les","DET:def",102,"le_S"
797,102,8,"autres","autres","ADJ",102,"autre_CI"
798,102,9,"seurmonte","seurmonte","VER",102,"sormonter_+Z"
799,102,10,".",".","PON",102,"."
800,103,1,"ou","ou","PREDET:en",103,"en1+le_S"
801,103,2,"honneur","honneur","NOM",103,"onor_*+IT"
802,103,3,"est","est","VER",103,"ester|estre1_+M|+I"
803,103,4,",",",","PON",103,","
804,103,5,"tort","tort","NOM",103,"tort2|tort_+IT|I"
805,103,6,"et","et","CON:coord",103,"et_S"
806,103,7,"injure","injure","NOM",103,"enjure|injure_+T|+T"
807,103,8,"cesse","cesse","VER",103,"cesser_+CMI"
808,103,9,";",";","PON",103,";"
809,104,1,"c'","c'","PROCON",104,"ce|que1|que2|que3|que4|soi1_Z|Z|Z|Z|Z|Z"
810,104,2,"est","est","VER",104,"ester|estre1_+M|+I"
811,104,3,"le","le","DET:def",104,"le_S"
812,104,4,"chemin","chemin","NOM",104,"chemin_+CIT"
813,104,5,"pour","pour","PRE",104,"por2_+S"
814,104,6,"venir","venir","VER",104,"venir_+IT"
815,104,7,"a","a","PRE",104,"a_S"
816,104,8,"proesce","proesce","NOM",104,"pröece_+I"
817,105,1,"qui","qui","PROCON",105,"qui_S"
818,105,2,"fait","fait","VER",105,"faire|farre_+CMI|M"
819,105,3,"les","les","DET:def",105,"le_S"
820,105,4,"bons","bons","ADJ",105,"bon_+CI"
821,105,5,"a","a","PRE",105,"a_S"
822,105,6,"hault","hault","ADJ",105,"haut_+Z"
823,105,7,"estat","estat","NOM",105,"estat_+T"
824,105,8,"tirer","tirer","VER",105,"tirer_+IMT"
825,106,1,"et","et","CON:coord",106,"et_S"
826,106,2,"met","met","VER",106,"metre|mettre_IM|M"
827,106,3,"en","en","PRO:clit",106,"en2_S"
828,106,4,"eulx","eulx","PRO:pers",106,"il_S"
829,106,5,"atrempee","atrempee","VER",106,"atemprer_*+T"
830,106,6,"lyesce","lyesce","NOM",106,"<unknown>"
831,106,7,",",",","PON",106,","
832,107,1,"courtois","courtois","ADJ",107,"cortois_*+IT"
833,107,2,"parler","parler","VER",107,"parler_+MIT"
834,107,3,"et","et","CON:coord",107,"et_S"
835,107,4,"loyale","loyale","ADJ",107,"<nolem>"
836,107,5,"promesse","promesse","NOM",107,"promesse_+CIT"
837,107,6,",",",","PON",107,","
838,108,1,"sans","sans","PRE",108,"sans_+S"
839,108,2,"varier","varier","NOM",108,"<unknown>"
840,108,3,",",",","PON",108,","
841,108,4,"chanceller","chanceller","VER",108,"chanceler_+M"
842,108,5,"ne","ne","PRO:clit",108,"en2_S"
843,108,6,"virer","virer","VER",108,"virer_+MT"
844,108,7,".",".","PON",108,"."
845,109,1,"trop","trop","ADV",109,"trop_+IT"
846,109,2,"mieulx","mieulx","ADV",109,"mieus_Z"
847,109,3,"vauldroit","vauldroit","VER",109,"<unknown>"
848,109,4,"se","se","PRO:pers",109,"soi1_S"
849,109,5,"souffrir","souffrir","VER",109,"sofrir|souffrir|soufrir_+M|M|M"
850,109,6,"martirer","martirer","VER",109,"martirer_+T"
851,110,1,"que","que","PROCON",110,"que3_S"
852,110,2,"avarice","avarice","NOM",110,"avarice_+IT"
853,110,3,"sus","sus","ADV",110,"sus_I"
854,110,4,"l'","l'","DET:def",110,"le_S"
855,110,5,"onneur","onneur","NOM",110,"onor_*+IT"
856,110,6,"d'","d'","PRE",110,"de_+S"
857,110,7,"omme","omme","NOM",110,"ome_+C"
858,110,8,"monte","monte","VER",110,"monter_+I"
859,110,9,",",",","PON",110,","
860,111,1,"car","car","CON:coord",111,"car_S"
861,111,2,"c'","c'","PRO:invar",111,"ce1_S"
862,111,3,"est","est","VER",111,"ester|estre1_+M|+I"
863,111,4,"le","le","DET:def",111,"le_S"
864,111,5,"bien","bien","NOM",111,"bien2|bien_+IT|CI"
865,111,6,"qui","qui","PROCON",111,"qui_S"
866,111,7,"les","les","DET:def",111,"le_S"
867,111,8,"autres","autres","ADJ",111,"autre_CI"
868,111,9,"seurmonte","seurmonte","VER",111,"sormonter_+Z"
869,111,10,".",".","PON",111,"."
870,112,1,"nobles","nobles","ADJ",112,"noble1|noble_+I|CI"
871,112,2,"hommes","hommes","NOM",112,"ome_+C"
872,112,3,",",",","PON",112,","
873,112,4,"tenez","tenez","VER",112,"tenir_MI"
874,112,5,"en","en","PRE",112,"en1_+S"
875,112,6,"plus","plus","ADV",112,"plus_CI"
876,112,7,"grant","grant","ADJ",112,"grant_+CIT"
877,112,8,"compte","compte","NOM",112,"conte1|conte2_+Z|+Z"
878,112,9,",",",","PON",112,","
879,113,1,"car","car","CON:coord",113,"car_S"
880,113,2,"c'","c'","PRO:invar",113,"ce1_S"
881,113,3,"est","est","VER",113,"ester|estre1_+M|+I"
882,113,4,"le","le","DET:def",113,"le_S"
883,113,5,"bien","bien","NOM",113,"bien2|bien_+IT|CI"
884,113,6,"qui","qui","PROCON",113,"qui_S"
885,113,7,"les","les","DET:def",113,"le_S"
886,113,8,"autres","autres","ADJ",113,"autre_CI"
887,113,9,"seurmonte","seurmonte","VER",113,"sormonter_+Z"
888,113,10,".",".","PON",113,"."
889,114,1,"proesce","proesce","NOM",148,"pröece_+I"
890,114,2,"fait","fait","VER",148,"faire|farre_+CMI|M"
891,114,3,"aux","aux","PREDET:a",148,"a+le_S"
892,114,4,"nobles","nobles","ADJ",148,"noble1|noble_+I|CI"
893,114,5,"assavoir","assavoir","VER",148,"savoir_+Z"
894,114,6,",",",","PON",148,","
895,115,1,"qui","qui","PROCON",149,"qui_S"
896,115,2,"ont","ont","VER",149,"avoir|devoir_+CIM|+M"
897,115,3,"le","le","DET:def",149,"le_S"
898,115,4,"cuer","cuer","NOM",149,"cuer1|cuer2_+T|+IT"
899,115,5,"de","de","PRE",149,"de_+S"
900,115,6,"suyvre","suyvre","VER",149,"sivre|suivre_+MT|M"
901,115,7,"sa","sa","DET:poss",149,"son4_S"
902,115,8,"banniere","banniere","NOM",149,"baniere_*+IT"
903,115,9,",",",","PON",149,","
904,116,1,"que","que","PROCON",150,"que3_S"
905,116,2,"nul","nul","PRO:ind",150,"nul_S"
906,116,3,"ne","ne","PRO:clit",150,"en2_S"
907,116,4,"peut","peut","VER",150,"paistre|poeir|pouvoir_+M|M|M"
908,116,5,"par","par","PRE",150,"par_S"
909,116,6,"elle","elle","PRO:pers",150,"il_S"
910,116,7,"pris","pris","VER",150,"prendre|prisier_+CMI|+IM"
911,116,8,"avoir","avoir","VER",150,"avoir_+MIT"
912,117,1,"n'","n'","PRO:clit",151,"en2_S"
913,117,2,"estre","estre","VER",151,"entr'estre|estre1_+M|+IT"
914,117,3,"receu","receu","VER",151,"recevoir_+CMIdMd"
915,117,4,"a","a","PRE",151,"a_S"
916,117,5,"sa","sa","DET:poss",151,"son4_S"
917,117,6,"grant","grant","ADJ",151,"grant_+CIT"
918,117,7,"court","court","NOM",151,"cort_C"
919,117,8,"plenniere","plenniere","ADJ",151,"<unknown>"
920,118,1,"s'","s'","PRO:pers",152,"soi1_S"
921,118,2,"il","il","PRO:pers",152,"il_S"
922,118,3,"n'","n'","PRO:clit",152,"en2_S"
923,118,4,"a","a","VER",152,"avoir_+CMI"
924,118,5,"en","en","PRE",152,"en1_+S"
925,118,6,"soy","soy","PRO:pers",152,"soi1_S"
926,118,7,"trop","trop","ADV",152,"trop_+IT"
927,118,8,"plus","plus","ADV",152,"plus_CI"
928,118,9,"fait","fait","VER",152,"faire|farre_+CMI|M"
929,118,10,"que","que","PROCON",152,"que3_S"
930,118,11,"maniere","maniere","NOM",152,"maniere_+CIT"
931,118,12,",",",","PON",152,","
932,119,1,"sens","sens","NOM",153,"sens_+IT"
933,119,2,"pour","pour","PRE",153,"por2_+S"
934,119,3,"choisir","choisir","VER",153,"choisir_+IT"
935,119,4,"bon","bon","ADJ",153,"bon_+CIT"
936,119,5,"parti","parti","VER",153,"partir_+IM"
937,119,6,"justement","justement","ADV",153,"justement_Z"
938,120,1,"et","et","CON:coord",154,"et_S"
939,120,2,",",",","PON",154,","
940,120,3,"a","a","PRE",154,"a_S"
941,120,4,"l'","l'","DET:def",154,"le_S"
942,120,5,"exploit","exploit","NOM",154,"<nolem>"
943,120,6,",",",","PON",154,","
944,120,7,"conduite","conduite","VER",154,"conduire_+M"
945,120,8,"et","et","CON:coord",154,"et_S"
946,120,9,"hardement","hardement","NOM",154,"hardement_+IT"
947,120,10,",",",","PON",154,","
948,121,1,"ferme","ferme","ADJ",155,"enferm|ferm|ferme1_+T|+CIT|+T"
949,121,2,"propos","propos","NOM",155,"propos_+T"
950,121,3,"et","et","CON:coord",155,"et_S"
951,121,4,"arresté","arresté","VER",155,"arester_*+I"
952,121,5,"courage","courage","NOM",155,"corage_*+IT"
953,121,6,",",",","PON",155,","
954,122,1,"diligence","diligence","NOM",156,"diligence_+T"
955,122,2,",",",","PON",156,","
956,122,3,"secret","secret","NOM",156,"secré_T"
957,122,4,"et","et","CON:coord",156,"et_S"
958,122,5,"peu","peu","ADV",156,"poi_Z"
959,122,6,"langage","langage","NOM",156,"langage_+IT"
960,122,7,";",";","PON",156,";"
961,123,1,"et","et","CON:coord",157,"et_S"
962,123,2,"qu'","qu'","PROCON",157,"que1|que2|que3|que4_S|S|S|S"
963,123,3,"en","en","PRE",157,"en1_+S"
964,123,4,"l'","l'","DET:def",157,"le_S"
965,123,5,"estour","estour","NOM",157,"estor1|estor2_*+T|+IT"
966,123,6,"rien","rien","ADV",157,"rien_Z"
967,123,7,"fors","fors","ADV",157,"fors2|fuer1_+T|+T"
968,123,8,"dieu","dieu","NOM",157,"dieu_+CIT"
969,123,9,"ne","ne","PRO:clit",157,"en2_S"
970,123,10,"ressoigne","ressoigne","VER",157,"resoignier_+I"
971,123,11,",",",","PON",157,","
972,124,1,"mais","mais","CON:coord",158,"mais_S"
973,124,2,"choisisse","choisisse","VER",158,"<unknown>"
974,124,3,",",",","PON",158,","
975,124,4,"comme","comme","VER",158,"commer_M"
976,124,5,"pour","pour","PRE",158,"por2_+S"
977,124,6,"avantage","avantage","NOM",158,"avantage_+IT"
978,124,7,",",",","PON",158,","
979,125,1,"honneste","honneste","ADJ",159,"oneste_*+CT"
980,125,2,"mort","mort","NOM",159,"mort_+CIT"
981,125,3,"plus","plus","ADV",159,"plus_CI"
982,125,4,"que","que","PROCON",159,"que3_S"
983,125,5,"vivre","vivre","VER",159,"vivre1|vivre_+IT|MI"
984,125,6,"en","en","PRE",159,"en1_+S"
